SiteSource	ItemID	ManufacturerID	ManufacturerCode	ManufacturerName	ProductID	ProductName	ProductDescription	ManufacturerItemCode	ItemDescription	ImageFileName	ItemImageURL	NDCItemCode	PKG	UnitPrice	QuantityOnHand	PriceDescription	Availability	PrimaryCategoryID	PrimaryCategoryName	SecondaryCategoryID	SecondaryCategoryName	CategoryID	CategoryName	IsRX	IsTBD
AIM	10324304	41	79	B Braun Medical, Inc.	10038228	B BRAUN SURECAN™ SAFETY II NON-CORING SAFETY ENGINEERED NEEDLE		4447056-02	Needle, 22G x 25mm, Tubing Length Cannula to Y-Site 90 +/- 10mm, Tubing Length Y-Site to Connector 82 +/- 10mm, Black, 20/bx, 5 bx/cs (Rx) (Continental US+HI Only)			BBR 4447056-02	cs	479.7900	2		Stock Item	11	Needles & Syringes	107	Needles	706	Safety	Y	N
AIM	10174802	191	261	Cardinal Health	10018946	CARDINAL HEALTH MONOJECT™ HYPODERMIC NEEDLES	Latex free. Ultra-sharp, tri-beveled, anti-coring, stainless steel needle. Translucent, color-coded luer lock hub. Color-coded cap. Autoclavable in rigid pack for use in O.R./procedure packs. Sterile.	8881250123	Hypodermic Needle, 20G x 1", 100/bx, 10 bx/cs (Continental US Only)	i67163.jpg	https://secure.ndc-inc.com/AIMImage/i67163.jpg	KEN 8881250123	cs	85.8800	15		Stock Item	11	Needles & Syringes	107	Needles	705	Standard	N	N
AIM	10205250	810	10000979	O&M Halyard	10023505	HALYARD KC100 LAVENDER NITRILE EXAM GLOVES	Preferred by over 85% of clinicians surveyed as more comfortable than the two leading "stretch" vinyl exam gloves. Latex-free and powder-free. Textured fingertips for better wet and dry grip. Unique color. Excellent tactile sensitivity. 60% less storage space required with 250 count box.	52820	Exam Glove, Nitrile, Lavender, X-Large, 230/bx, 10 bx/cs (60 cs/plt) (US Only)	i63506.jpg	https://secure.ndc-inc.com/AIMImage/i63506.jpg	KIM 52820	cs	170.6600	0		Stock Item	3	Gloves	35	Nitrile/Synthetic	444	Exam/Non-sterile	N	N
AIM	10307133	810	10000979	O&M Halyard	10035134	HALYARD HOOD ASSEMBLY		99010	Assembly, Hood, Part, Resp Fit Test, 10/cs (US Only) (Temporarily Unavailable for Sale Due to Manufacturer Allocation)			HAL 99010	cs	69.5700	0		14-21 Days	15	Protective Apparel 	132	Apparel	752	Head/ Face	N	N
AIM	10327392	245	111	Midmark Corporation (Ritter Medical)	10037473	MIDMARK 630 CHAIR ARMS 28IN UPHOLSTERY TOP		9A550001-869	630 Chair Arms, 28in Upholstery Top, UltraFree Cranberry				ea	1043.0000	0		Mfr. Direct	10	Equipment & Furniture	101	Seating	0		N	N
AIM	10365910	1101	10001309	Nonin Medical, Inc.	10041565	NONIN PALMSAT® 2500 SERIES HANDHELD PULSE OXIMETER		2500-14	Includes:  (1) 8000SM Medium Soft SpO2 Sensor, and (4) AA Alkaline batteries, (1) 2500/2500A Operator’s Manual on CD Rom (Continental US Only - including Alaska & Hawaii)			NON 2500-14	ea	522.0000	0		14-21 Days	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	262	Pulse Oximetry	N	N
AIM	10013714	60	2	Symmetry Surgical, Inc.	10001782	SYMMETRY SURGICAL AARON DISPOSABLE ACTIVE ELECTRODES	Designed to fit all standard pencils that accept 3/32" electrodes.	ES01	Standard Blade, 50/bx	i50087.jpg	https://secure.ndc-inc.com/AIMImage/i50087.jpg	AAR ES01	bx	50.4100	38		Stock Item	21	Surgery/Minor Procedure	180	Electrosurgery	883	Electrodes/Grounding Pads/Tips	N	N
AIM	10196603	116	105	DJO, LLC	10022192	DJO AIRCAST AIRWHEEL™	Specifically designed to treat plantar fascitis, Achilles tendonitis, and heel pain. Two interconnected aircells located under the foot arch and in back of the heel, apply pulsating compression with every step, help reduce swelling and discomfort, and enhance circulation. The AirHeel is made of lightweight Breath-O-Prene® fabric and is simple to apply and adjust with one strap.	09AL	AirHeel™, Men Shoe Size: 11½+, Women Shoe Size: 12½+, Large (080488)				ea	30.1700	0		Mfr. Direct	12	Orthopedic & Physical Therapy	116	Splints/Braces	745	Lower Extremities	N	N
AIM	10309189	580	10000711	Fabrication Enterprises, Inc.	10028712	FABRICATION CANDO® ROLLS WEDGES & MATS		31-2015F	Roll, 36"L x 12"Dia, Foam with Vinyl Cover, Firm  (092014)			FAB 31-2015F	ea	99.6000	0	Call for pricing	Mfr. Direct	12	Orthopedic & Physical Therapy	117	Miscellaneous	0		N	N
AIM	10300795	853	10001011	ASE Technology, Inc	10034538	ASE DIRECT XEROX TONER CARTRIDGES		106R1215	(Brand Name) Cartridge Phaser 6360 PAGE FIELD 5,000 1-magenta ctg				ea	220.5000	0	Brand Name Pricing	Mfr. Direct	10	Equipment & Furniture	104	Office Furniture	1069	Software/Office Services	N	N
AIM	10336453	245	111	Midmark Corporation (Ritter Medical)	10038224	MIDMARK 282 BARIATRIC CHAIR W/ ARMS		282-001-813	282 Bariatric Chair w/ Arms, Mist				ea	452.0000	0		Mfr. Direct	10	Equipment & Furniture	101	Seating	686	Side/Waiting Room 	N	N
AIM	10237266	142	243	Ethicon - Suture	10008974	ETHICON PROLENE™ POLYPROPYLENE SUTURES		8325H	Suture, Taper Point, Size 5-0, 24", Blue Monofilament, Needle C-1 C-1, 3/8 Circle, Visi-Black, 3 dz/bx (Continental US Only)			ETH 8325H	bx	2029.1500	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10276944	60	2	Symmetry Surgical, Inc.	10011750	SYMMETRY SURGICAL AARON DISPOSABLE DERMAL TIPS		A807DE	Sharp Dermal Tip, Sterile, 50/bx			AAR A807DE	bx	56.9900	0		Stock Item	21	Surgery/Minor Procedure	180	Electrosurgery	883	Electrodes/Grounding Pads/Tips	N	N
AIM	10241892	530	10000685	Cytiva	10028328	CYTIVA SYRINGELESS FILTERS	Preassembled convenient filtration devices for removing particulates from samples. They replace syringe-coupled filtration devices with single disposable units. Sample preparation has been made easier, faster and more efficient.	AV115UGMF	Syringeless Filter, Whatman Autovial 5, No Prefilters, 0.45µm Pore Size (particle retention rating), Glass Microfiber (GMF), 50/pk	v20801.jpg	https://secure.ndc-inc.com/AIMImage/iv20801.jpg	GBS AV115UGMF	pk	147.3800	0		14-21 Days	9	Lab Equipment & Accessories	1060	Filtration Devices	1037	Syringeless Filters	N	N
AIM	10289268	29	10	American Diagnostic Corporation	10033543	ADC ADSTATION™ 5610 MODULAR WALL SYSTEM	A complete diagnostic solution that puts a full assortment of core diagnostic tools within easy reach. Start with as little as a single instrument wall transformer and expand with up to 3 more connected extension modules. Choose from 3.5v Diagnostix™ Coax or Coax Plus Ophthalmoscope. 3.5v Diagnostix™ Otoscope/3.5v Diagnostix Throat Illumination instrument head available. Choose from Halogen/Xenon or AdLED LED lighting technology. Optional Diagnostix™ Clock aneroid with cuff storage basket, coiled tubing, adult and large adult inflation systems. Optional Adview Diagnostix™ Station with NIBP can be expanded to include Temp and SpO2 or any combination in up to 8 configurations with optional Bluetooth connectivity. Optional Wallboard or simplified wall mounting.	56102A-36L7	Adstation™ Oto LED/ Oph Coax+ Xen with Spec/ Throat LED/ 750W				ea	844.4700	0		Mfr. Direct	1	Diagnostic Instruments	27	Illuminators	239	Diagnostic Sets/Systems	N	N
AIM	10334504	245	111	Midmark Corporation (Ritter Medical)	10035229	MIDMARK WORKSTATION ACCESSORIES		TBDH	Tablet Display Holder				ea	85.0000	0		Mfr. Direct	10	Equipment & Furniture	100	Miscellaneous	678	Wall Desks/pockets/brackets	N	N
AIM	10162413	238	142	Metrex Research Corporation	10015242	METREX CAVIWIPES™ DISINFECTING TOWELETTES	A convenient, ready-to-use, intermediate-level disinfecting wipe available in two sizes to fit all your needs.  Towels stay fully saturated and will not dry out during use.  Effective against TB, HBV, and HIV.  Towelette and CaviCide in one.  For use on nonporous surfaces.  Sturdy and durable, nonwoven towelette will not bunch up or tear during use.	13-1175	Accessories: Wall Bracket For CaviWipes, 12/cs (24 cs/plt) (091266) (US Only)	i20465.jpg	https://secure.ndc-inc.com/AIMImage/i20465.jpg	MET 13-1175	cs	224.1500	5		Stock Item	6	Infection Control	63	Surface Wipes	0		N	N
AIM	10221024	89	10000446	Medtronic/Minimally Invasive Therapies Group	10020322	MEDTRONIC CHROMIC GUT SUTURES	CHROMIC GUT sutures are absorbable sterile surgical sutures composed of purified connective tissue (mostly collagen) derived from the serosal layer of beef (bovine) intestines. They are packaged in a solution of 89% isopropanol, 10% water and 1% triethanolmaine. Chromic gut is treated with chromic salt solution. Mild chromic sutures are specially treated for ophthalmic and cuticular applications. The manufacture of catgut raw material, consisting of long ribbons of highly selected serosal tissue, ensures: Purity of collagen for optimal tensile strength and in-vivo performance; Uniform treatment with a buffered chromium salt solution, resulting in a chromic strand with a more predictable strength and uniform in-vivo absorption; Surface smoothness to facilitate knot run-down and knot strength, due to electronic polishing of each strand. CHROMIC GUT sutures are indicated for use in general soft tissue approximation and/or ligation, including use in ophthalmic surgery, but not in cardiovascular or neurological surgery.	CG415	Suture, Reverse Cutting, Size 3-0, 30", Needle GS-10, ½ Circle, 3 dz/bx (Continental US Only)			USS CG415	bx	275.2900	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10188020	810	10000979	O&M Halyard	10020727	HALYARD IMPERVIOUS DRAPE	The femoral angiography drapes are for use in high gluid and interventional procedures in the catheterization and interventional rediology labs where effective fluid management is critical for the protection of staff and patients.	89749	Femoral Angiography Drape, 87" x 135", X-Long, Sterile, 16/cs (US Only)	i63392.jpg	https://secure.ndc-inc.com/AIMImage/i63392.jpg	KIM 89749	cs	199.7700	0		14-21 Days	21	Surgery/Minor Procedure	179	Drapes/Towels	877	General/ OR	N	N
AIM	10218841	41	79	B Braun Medical, Inc.	10026079	B BRAUN OMNIFIX™ SYRINGES/SYRINGES WITH NEEDLES	Smooth plunger action and double-seal stopper. High visibility - transparent barrel with bold graduations. Secure backstop to prevent accidental plunger withdrawal. Double seal stopper to prevent medication leakage. Large, stable finger grips. Minimal residual volume. DEHP and latex-free. Barrel and plunger rod: polypropylene. Plunger tip: polyisoprene.	4610306-02	Syringe, 3mL LL, 20G x 1", 100/bx, 16 bx/cs (Rx) (Continental US+HI Only)			BBR 4610306-02	cs	118.5200	0		14-21 Days	11	Needles & Syringes	109	Syringe/Needle Combo's	719	Syringe /Needle Combo Safety	Y	N
AIM	10305372	245	111	Midmark Corporation (Ritter Medical)	10034445	MIDMARK SYNTHESIS™ MOBILE TREATMENT CABINET		M51A.487.SEB	Mobile Treatment Cabinet, (5) 4" Drawers, 18" Deep, 3" Casters, Soft Edge Bumper, Earth, Woodgrain				ea	1826.0000	0		Mfr. Direct	10	Equipment & Furniture	96	Cabinetry	649	Miscellaneous storage	N	N
AIM	10361888	1016	10001214	Palmero	10041188	PALMERO PROVISION® EZ-FOCALS™ BIFOCALS	Lightweight, super comfortable wraparound frame (24 grams). Contoured temples with soft tips for added comfort, grip, and a secure fit.  Soft, self-fitting nose bridge. Clear anti-fog and anti-static lens blocks up to 99.9% of UVA and UVB rays. Meets ANSI Z87.1 standard.	3770D	Bifocal Safety Glasses, Black Frame/Clear Lens.  +2.5 Diopter, Universal Size, 12/bx (US SALES ONLY)			PAM 3770D	bx	180.1400	2		Stock Item	15	Protective Apparel 	132	Apparel	751	Eyewear	N	N
AIM	10375430	85	29	Conmed Corporation	10042650	CONMED LAPAROSCOPIC ELECTRODES		60-5159-002	Spatula, 5mm x 27cm, Disposable, 5/cs			CMD 60-5159-002	cs	204.8700	0		14-21 Days	21	Surgery/Minor Procedure	180	Electrosurgery	883	Electrodes/Grounding Pads/Tips	N	N
AIM	10090698	248	88	Integra Miltex	10006919	MILTEX JENNINGS MOUTH GAG		2-160	Jennings Mouth Gag, 6" Adult				ea	324.2400	0		Mfr. Direct	7	Instruments	73	General Surgery	554	Specialty	N	N
AIM	10269540	810	10000979	O&M Halyard	10020137	HALYARD DRAPES	Quality drapes provide absorption while preventing fluid pass-through to meet all surgical needs.	29219	Orthoarts Lower Extremity Drape, X-Long, 114" x 88" x 150", Sterile, 8/cs (US Only)			KIM 29219	cs	226.8800	0		14-21 Days	21	Surgery/Minor Procedure	179	Drapes/Towels	878	Procedure/Specialty	N	N
AIM	10242007	530	10000685	Cytiva	10028329	CYTIVA SYRINGE FILTERS	A comprehensive range of disposable syringe filter devices designed to provide fast and efficient filtration of aqueous and organic solutions. They are made with a wide variety of membrane filters with a polypropylene or polycarbonate housing using the most advanced methods and design features available today. Suitable for numerous applications in pharmaceutical, environmental, biotechnology, food/beverage and agricultural testing laboratories Heat sealed without the use of glues or sealants.	6771-1304	Syringe Filter, 13mm Dia, Whatman Puradisc, Non-Sterile, 0.45µm Pore Size without Tube Tip, Cellulose Acetate (CA), 100/pk	v20828.jpg	https://secure.ndc-inc.com/AIMImage/iv20828.jpg	GBS 6771-1304	pk	209.5800	0		14-21 Days	9	Lab Equipment & Accessories	1060	Filtration Devices	1036	Syringe Filters	N	N
AIM	10364018	164	28	Hartmann USA, Inc.	10036103	HARTMANN USA COLACTIVE PLUS® LF COLLAGEN DRESSINGS		10330000	ColActive® Plus Ag Silver Collagen Dressing, 2" x 2", 10/bx			HAR 10330000	bx	42.4300	7		Stock Item	19	Skin And Wound Care	159	Dressings	947	Composite/Cover 	N	N
AIM	10076846	219	75	MADA Medical Products, Inc.	10004799	MADA DISPOSABLE NEBULIZERS		1312	Up-Mist™ Nebulizer, Aerosol T & 7 ft Tubing, Single Patient Use, 50/bx	i50209.jpg	https://secure.ndc-inc.com/AIMImage/i50209.jpg		bx	46.9500	0		Mfr. Direct	17	Respiratory & Oxygen	141	Aerosol Therapy	818	Nebulizers/Compressors	N	N
AIM	10358637	203	269	Kimberly-Clark Consumer	10017313	KIMBERLY-CLARK GOODNITES® UNDERPANTS	Stretchable waist and sides for a comfortable fit. Discreet, cloth-like outer cover looks and feels like underwear. Thin, absorbent pad quickly draws wetness away from skin. Leak guards for all-night protection.	53381	Youth Pants, Boy, X-Large, Jumbo, 9/pk, 4 pk/cs	v23262.jpg	https://secure.ndc-inc.com/AIMImage/iv23262.jpg	KIM 53381	cs	43.8200	0		Stock Item	13	Patient Care & Exam Room Supplies	123	Child/Infant Items	768	Diapers	N	N
AIM	10087049	122	10000117	Dukal Corporation	10019826	DUKAL SUPER SPONGES	This multi-layer 100% fluff cotton sponge is highly absorbent and durable which allows it to be used in a number of applications. The thick, diagonally folded construction adds loft, which enhances the overall performance.	2487	Sponge, Sterile 5s, Medium, Hard Tray, 5/tray, 120 tray/cs (20 cs/plt)			DUK 2487	cs	119.2500	0		14-21 Days	19	Skin And Wound Care	157	Gauze Pads	960	Sterile	N	N
AIM	10353411	44	205	Bard Medical/Urological Division	10023444	BARD UNCOATED SILICONE FOLEY CATHETERS	100% latex-free all-silicone catheter is available in a variety of French sizes and balloon sizes including pediatric.	166816	Foley Catheter, Uncoated, Silicone, 2-Way, 16 FR, 30cc, Latex Free (LF), 12/cs (US Only)			BAR 166816	cs	99.9500	1		Stock Item	22	Urology	195	Catheters	986	Foley	N	N
AIM	10288536	563	10000701	BSN Medical/Jobst	10033522	BSN MEDICAL JOBST® SENSIFOOT™ DIABETIC SOCKS		110855	Diabetic Sock, Knee High, Closed Toe, Brown, X-Small			BSN 110855	pr	9.3200	0		14-21 Days	13	Patient Care & Exam Room Supplies	124	Admissions/Bedside Items	761	Footwear/Slippers	N	N
AIM	10345324	1020	10001220	Cables and Sensors	10039562	CABLES AND SENSORS SPO2 ADAPTER CABLES		S503-010	SpO2 Sensor, Disposable, Covidien > Nellcor Compatible, D25, 24/bx Compatible w/ OEM: PR-E600-1011N, PR-E600-1013N, D25, DA-2411-1, DA-2211-1, DA-2271-1, 2023217-001, CST034-2121, M1131A, 989803128531 (DROP SHIP ONLY) (Freight Terms are Prepaid & Added to Invoice - Contact Vendor for Specifics)	v19579.jpg	https://secure.ndc-inc.com/AIMImage/iv19579.jpg	CAB S503-010	bx	216.3600	0		Drop Ship Only	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	262	Pulse Oximetry	N	N
AIM	10366241	1104	10001312	LifeSign LLC	10041543	LIFESIGN RAPID TESTS & ACCESSORIES		200019	Status BTA Control Set, Positive & Negative, 2 ml, 2/bx (Perishable, Must Be Refrigerated, Non-Returnable)			LFS 200019	bx	47.3400	0		14-21 Days	2	Lab - Point of Care	33	Rapid Tests	0		N	N
AIM	10353276	397	334	Hillrom	10015630	WELCH ALLYN DURASHOCK™ ECONOMY ANEROID	DuraShock® technology is gear-free; withstands a 30" drop (AAMI's standard shock resistant requirement).  Gauge rotates 360 degrees, Lightweight, certified accuracy and latex-free.	DS45-11C	Silver Series Integrated Aneroid Set, DuraShock Technology, Adult Cuff, Zippered Case (US Only)			WEL DS45-11C	ea	126.7900	0		14-21 Days	1	Diagnostic Instruments	29	Patient Monitoring/Vital Signs	256	Blood Pressure	N	N
AIM	10235600	142	243	Ethicon - Suture	10018292	ETHICON VICRYL™ PLUS COATED ANTIBACTERIAL SUTURES	The first and only suture to inhibit bacterial colonization of the suture. Contains Irgacare MP, a pure form of Triclosan - a proven, broad-spectrum antibacterial used effectively in consumer products for more than 30 years. Creates a zone of inhibition, which prevents bacterial colonization by the pathogens that most often cause surgical site infections. For use in general soft tissue approximation and/or ligation, except for ophthalmic, cardiovascular and neurological tissues. This suture, being absorbable, should not be used where extended approximation of tissue under stress is required. Should not be used in patients with known allergic reactions to Irgacare MP (tricolsan).	VCP490G	Suture, Precision Point Reverse Cutting, Size 5-0, 18", Undyed Braided, Needle P-1, 3/8 Circle, 1 dz/bx (Continental US Only)			ETH VCP490G	bx	207.4100	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10238315	89	10000446	Medtronic/Minimally Invasive Therapies Group	10020330	MEDTRONIC POLYSORB™ COATED SYNTHETIC ABSORBABLE SUTURES	Composed of LACTOMER™ glycolide/lactide copolymer which is a synthetic polyester composed of glycolide and lactide derived from glycolic and lactic acids. POLYSORB™ sutures are prepared by coating the suture with a mixture of caprolactone/glycolide copolymer and calcium stearoyl lactylate. The advanced extrusion process of the molecule of LACTOMER™ 9-1, the exclusive braiding process and coating system give the suture: Excellent strength over the critical wound healing period; Excellent knot security; Excellent handling; Predictable absorption profile. POLYSORB™ sutures are indicated for use in soft tissue approximation or ligation and ophthalmic surgery, but not in cardiovascular or neural tissue.	CL10MG	Suture, Taper Point, Size 0, Violet, 5x18", Needle GS-21, ½ Circle, 1 dz/bx (Continental US Only)			USS CL10MG	bx	298.6500	0		14-21 Days	21	Surgery/Minor Procedure	188	Skin Closure	918	Sutures	N	N
AIM	10213167	159	52	GF Health Products, Inc.	10024926	GRAHAM FIELD GRAFCO® PLASTIC COMB		1771B	Comb, 7", 144/bx				bx	7.9500	0		Mfr. Direct	13	Patient Care & Exam Room Supplies	122	Personal Care Items	798	Grooming	N	N
